tax_id,sample-15,sample-23,sample-10,sample-5,sample-85,sample-6,sample-81,sample-3,sample-86,sample-80,sample-84,sample-25,sample-87,sample-13,sample-1,sample-16,sample-9,sample-26,sample-11,sample-91,sample-82,sample-4,sample-7,sample-12,sample-21,sample-18,sample-27,sample-20,sample-32,sample-22,sample-14,Kingdom,Phylum,Class,Order,Family,Genus,Species
BACV01000023.6069.7570,0,0,0,1.42450142450143,0,0,1.16009280742459,0,0,0,0,0,0,0,0.684462696783026,0,0,0,0,0,1.34861766689144,0,0,0,0,0,0,2.58397932816538,0,5.06329113924051,0,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Cytophagales bacterium B6
KR068456.1.1488,4.09276944065484,1.40154169586545,6.25978090766823,2.37416904083571,4.05092592592593,0,1.16009280742459,1.6260162601626,0.783699059561129,0,0.930232558139535,2.91120815138283,1.17233294255569,3.75234521575985,2.7378507871321,2.54939451880179,4.21052631578948,4.89168413696716,5.75447570332481,0,2.02292650033715,2.30237912509593,9.74421437271621,5.51724137931035,4.61437046802901,7.20576461168936,0,1.29198966408269,2.62812089356111,0,3.07692307692308,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,Mogibacterium,uncultured rumen bacterium
HQ121113.1.1453,0,3.50385423966363,0,0,6.94444444444445,0,0,2.4390243902439,2.35109717868339,1.05485232067511,0,0,1.17233294255569,0,0,0,0,0.698812019566737,1.27877237851662,0,0,0,0,0.689655172413793,7.25115359261701,0,0,0,0,1.26582278481013,0,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured bacterium,,
CP010525.1943855.1945668,0.682128240109141,0,0,0,0,1.11358574610245,0,0,0,0,0,0,0,13.1332082551595,1.36892539356605,0,0,0,0,0,0,0,0,0,0.659195781147001,0,1.77619893428064,0,1.31406044678055,0,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus coagulans
EU135490.1.1347,0,0.700770847932726,0,0.949667616334283,3.47222222222222,1.11358574610245,8.12064965197216,0,6.26959247648903,8.43881856540085,5.58139534883721,0,2.34466588511137,0,0,0,0,0,3.83631713554987,0,0,1.53491941673062,3.65408038976858,0,1.977587343441,0,0,0,0,1.26582278481013,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter,uncultured bacterium
EU794188.1.1455,1.36425648021828,2.8030833917309,1.56494522691706,4.27350427350427,6.36574074074074,0,10.4408352668214,2.4390243902439,1.56739811912226,6.32911392405064,0.930232558139535,0,8.79249706916765,1.87617260787993,3.42231348391513,3.82409177820268,0,2.09643605870021,0,0,4.04585300067431,3.83729854182656,1.21802679658953,6.20689655172414,1.977587343441,1.60128102481986,0,1.29198966408269,6.57030223390276,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae UCG-001,uncultured Bacteroidales bacterium
AB034017.1.1505,0.682128240109141,0.700770847932726,0.782472613458529,0.949667616334283,0,0,0,0,0,0,0.930232558139535,0,0,0,1.36892539356605,0,0,0,0,0,0,1.53491941673062,0,0,0,0.800640512409928,0,0,0,0,0,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium,uncultured rumen bacterium 4C0d-3
AB185778.1.1526,0.682128240109141,0,3.12989045383412,0.474833808167142,0,0,0,1.6260162601626,0,0,0,1.45560407569141,0,9.38086303939963,2.7378507871321,0,0,0,0,0,0,0.767459708365311,2.43605359317905,0.689655172413793,3.295978905735,0,1.77619893428064,1.29198966408269,0,2.53164556962025,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured rumen bacterium
JX096147.1.1404,1.36425648021828,0.700770847932726,2.34741784037559,5.6980056980057,0,3.34075723830735,0,0,0,0,0.930232558139535,0,0,0,1.36892539356605,1.91204588910134,0,1.39762403913347,3.19693094629156,7.8247261345853,0,1.53491941673062,0,4.82758620689655,2.636783124588,2.40192153722979,7.10479573712257,2.58397932816538,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
GQ451272.1.1503,0,2.10231254379818,0,1.89933523266857,0,0,0,1.6260162601626,0,0,0,1.45560407569141,1.17233294255569,0,0,2.54939451880179,0,2.09643605870021,0,0,0,0.767459708365311,0,0.689655172413793,0,1.60128102481986,1.77619893428064,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
EU472520.1.1399,1.36425648021828,0.700770847932726,2.34741784037559,0.474833808167142,0,0,0,0,0,0,0,0,0,3.75234521575985,0,0,0,0,0,0,0,0.767459708365311,0,0,0,0.800640512409928,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae AC2044 group,uncultured bacterium
HM565022.1.1478,0,0.700770847932726,0,0,31.8287037037037,1.11358574610245,1.16009280742459,0,9.40438871473355,16.8776371308017,13.0232558139535,0,3.51699882766706,0,0,1.91204588910134,2.10526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,FBP,uncultured Carnobacterium sp.,,,,
GU302755.1.1504,0.682128240109141,0,1.56494522691706,0.949667616334283,0,0,0,0,0,2.10970464135021,0,0,0,0,1.36892539356605,0,0,1.39762403913347,0,3.12989045383412,0,0.767459708365311,0,0,0.659195781147001,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,uncultured rumen bacterium
AB491723.1.1422,2.04638472032742,0,0,0.474833808167142,0,0,0,0,0,0,0,0,0,0,1.36892539356605,0,0,0,0,0,0,0,1.21802679658953,1.37931034482759,2.636783124588,2.40192153722979,1.77619893428064,0,1.31406044678055,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogenoanaerobacterium,uncultured bacterium
EU842935.1.1495,0,0,1.56494522691706,0.474833808167142,0,0,0,0.813008130081301,0,0,0,0,0,5.62851782363978,0,0,0,0,0,0,0,0,1.21802679658953,2.06896551724138,0.659195781147001,1.60128102481986,0,0,0,3.79746835443038,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,[Eubacterium] nodatum group,uncultured bacterium
GQ483458.1.1495,1.36425648021828,0.700770847932726,0,0.949667616334283,2.31481481481482,5.56792873051225,2.32018561484919,2.4390243902439,2.35109717868339,1.05485232067511,1.86046511627907,8.73362445414848,4.1031652989449,0,3.42231348391513,0,2.10526315789474,1.39762403913347,1.27877237851662,0,3.37154416722859,0.767459708365311,0,0,0,0,0,0,2.62812089356111,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Rhizobium sp. HGR6
LUAW01000011.109308.110891,17.0532060027285,0,8.60719874804382,1.42450142450143,5.78703703703704,0,0,0,0.783699059561129,0,0,0,0,0,1.36892539356605,0.637348629700446,0,7.6869322152341,0,0,1.34861766689144,0.767459708365311,3.65408038976858,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 4149
FPLS01036313.12.1508,2.04638472032742,11.2123335669236,0.782472613458529,3.32383665716999,2.31481481481482,1.11358574610245,10.4408352668214,0,9.40438871473355,5.27426160337553,1.86046511627907,0,4.68933177022274,1.87617260787993,3.42231348391513,1.27469725940089,0,1.39762403913347,1.91815856777494,0,0,3.06983883346124,0,1.37931034482759,2.636783124588,0,0,1.29198966408269,3.94218134034166,2.53164556962025,0,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,metagenome,
FPLS01030449.12.1510,0,0,0.782472613458529,0.949667616334283,0.578703703703704,0,0,0.813008130081301,7.83699059561129,1.05485232067511,2.79069767441861,0,2.93083235638922,0,0,1.27469725940089,0,0,1.27877237851662,0,0,0.767459708365311,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteria,MB-A2-108,metagenome,,,
AY212574.1.1520,0,0,0,0,0,0,0,0,0.783699059561129,0,0,0,6.44783118405627,0,0,0,0,0,0,3.12989045383412,0,0,0,0,0.659195781147001,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,uncultured bacterium
LSCZ01000022.3820.5328,0,1.40154169586545,0,0,0.578703703703704,0,0,0,0,0,0,0,1.17233294255569,0,0,0,0,0.698812019566737,0,4.69483568075118,0,0,0,1.37931034482759,0,0,0,0,0,0,0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium 1,Corynebacterium sp. DNF00584
EU777119.1.1275,8.18553888130969,6.30693763139454,8.60719874804382,5.22317188983856,5.78703703703704,4.4543429844098,0,4.87804878048781,0.783699059561129,0,1.86046511627907,5.82241630276565,4.1031652989449,0,6.16016427104723,6.37348629700446,0,5.59049615653389,3.83631713554987,3.12989045383412,0.674308833445718,3.83729854182656,0,15.1724137931035,3.95517468688201,10.4083266613291,3.55239786856128,3.87596899224806,1.31406044678055,0,6.15384615384616,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
CP001618.2648720.2650236,0,0,0,0,1.15740740740741,0,0,0,0.783699059561129,0,0,0,0,0,0,1.27469725940089,0,0,0,0,1.34861766689144,0,0,0,1.977587343441,0,0,0,0,0,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae,Beutenbergia,Beutenbergia cavernae DSM 12333
EU381500.1.1461,2.04638472032742,0,3.12989045383412,0.949667616334283,1.15740740740741,0,0,0,0,0,2.79069767441861,0,0,13.1332082551595,6.16016427104723,0.637348629700446,0,0,3.19693094629156,0,0,2.30237912509593,0,0,0,0,1.77619893428064,0,0,5.06329113924051,0,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus Saccharimonas,uncultured rumen bacterium
KM462873.4687.7475,0,0,0,0,0.578703703703704,1.11358574610245,0,0,2.35109717868339,0,0.930232558139535,0,0,0,0,4.46144040790312,0,0.698812019566737,4.47570332480819,0,0.674308833445718,0.767459708365311,0,0,0.659195781147001,0,0,2.58397932816538,0,0,0,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Neocystis brevis,,
EU772038.1.1382,0,0.700770847932726,0,0.949667616334283,0,0,0,0,0,3.16455696202532,0,0,0,0,2.7378507871321,0,0,1.39762403913347,1.91815856777494,0,0,0,0,2.06896551724138,0.659195781147001,0.800640512409928,0,0,0,1.26582278481013,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 6,uncultured bacterium
LC028553.1.1520,3.4106412005457,3.50385423966363,3.91236306729265,3.79867046533713,2.89351851851852,0,0,0.813008130081301,0,4.21940928270042,1.86046511627907,1.45560407569141,4.1031652989449,0,2.7378507871321,1.27469725940089,0,0.698812019566737,1.27877237851662,1.56494522691706,0.674308833445718,1.53491941673062,1.21802679658953,5.51724137931035,3.295978905735,8.80704563650921,0,0,9.19842312746387,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,uncultured bacterium
GU302762.1.1499,25.2387448840382,21.7238962859145,34.4287949921753,21.8423551756885,8.68055555555556,14.4766146993319,8.12064965197216,17.0731707317073,6.26959247648903,15.8227848101266,8.37209302325582,64.0465793304222,19.9296600234467,86.3039399624766,12.3203285420945,19.7578075207138,33.6842105263158,23.0607966457023,37.7237851662404,26.60406885759,12.8118678354687,27.6285495011512,30.4506699147382,48.9655172413793,28.345418589321,41.6333066453163,14.2095914742451,7.75193798449613,44.6780551905388,10.126582278481,12.3076923076923,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK3A20 group,uncultured rumen bacterium
KT346426.1.1396,0,0,0,0,1.15740740740741,1.11358574610245,2.32018561484919,1.6260162601626,0,3.16455696202532,0,7.27802037845707,0,0,2.7378507871321,1.27469725940089,0,0.698812019566737,8.31202046035806,0,3.37154416722859,3.83729854182656,0,0.689655172413793,0,0,0,5.16795865633075,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. MIMD3
FJ685205.1.1383,1.36425648021828,1.40154169586545,1.56494522691706,4.74833808167142,0,0,0,0.813008130081301,0,0,0,0,0,1.87617260787993,2.05338809034908,1.91204588910134,0,6.28930817610063,0.639386189258312,0,0,0,3.65408038976858,2.06896551724138,7.91034937376401,2.40192153722979,0,1.29198966408269,2.62812089356111,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
FJ681221.1.1463,0,0,0.782472613458529,0.474833808167142,0.578703703703704,0,0,0,0,0,0,0,0.586166471277843,0,2.7378507871321,0,0,0.698812019566737,0,0,0,0.767459708365311,0,0.689655172413793,0.659195781147001,1.60128102481986,0,0,1.31406044678055,0,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae UCG-004,uncultured bacterium
GQ897604.1.1489,0.682128240109141,0,0,0.474833808167142,0,0,0,0,0,1.05485232067511,0,0,0,1.87617260787993,1.36892539356605,1.27469725940089,0,1.39762403913347,0,0,0,0.767459708365311,0,3.44827586206897,0,4.00320256204964,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
KJ534256.1.1428,0.682128240109141,3.50385423966363,0,2.37416904083571,4.05092592592593,0,1.16009280742459,3.2520325203252,18.025078369906,5.27426160337553,0.930232558139535,10.1892285298399,12.8956623681125,5.62851782363978,2.05338809034908,3.18674314850223,0,2.09643605870021,5.1150895140665,14.0845070422535,2.02292650033715,2.30237912509593,1.21802679658953,0,0,0.800640512409928,1.77619893428064,1.29198966408269,1.31406044678055,1.26582278481013,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus sp. YB004
KP337597.1.1465,0,0,0,0.474833808167142,0.578703703703704,0,3.48027842227378,0,0,0,1.86046511627907,0,0,5.62851782363978,0,0,0,0,0,0,0,0.767459708365311,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
HQ532225.1.1536,0,0,0,0,0,0,1.16009280742459,0,0,0,0,0,0,0,0,0,0,3.49406009783368,0,0,3.37154416722859,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,uncultured gamma proteobacterium
GQ502550.1.1452,0,0,1.56494522691706,0,0,0,0,0,0,0,1.86046511627907,0,0,0,0.684462696783026,0,0,1.39762403913347,0,4.69483568075118,0,0,0,0,0,1.60128102481986,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured Firmicutes bacterium
FPLS01034545.9.1536,0,3.50385423966363,0,0,1.15740740740741,0,0,0,2.35109717868339,0,0,0,0,0,0,3.18674314850223,0,0,1.91815856777494,1.56494522691706,1.34861766689144,0.767459708365311,0,0,0.659195781147001,0,0,1.29198966408269,0,0,0,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,
CDZG01021438.4610.6121,0.682128240109141,1.40154169586545,0,0.949667616334283,0.578703703703704,0,0,0.813008130081301,0,0,0.930232558139535,0,1.75849941383353,0,1.36892539356605,1.27469725940089,2.10526315789474,0.698812019566737,0.639386189258312,1.56494522691706,0,0,0,1.37931034482759,0,0,0,2.58397932816538,2.62812089356111,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,gut metagenome
EU773358.1.1403,4.09276944065484,7.00770847932726,3.91236306729265,7.12250712250712,1.15740740740741,1.11358574610245,0,4.06504065040651,1.56739811912226,0,3.72093023255814,1.45560407569141,1.17233294255569,3.75234521575985,3.42231348391513,2.54939451880179,2.10526315789474,4.19287211740042,3.19693094629156,10.9546165884194,0.674308833445718,3.83729854182656,0,4.82758620689655,2.636783124588,7.20576461168936,0,3.87596899224806,10.5124835742444,2.53164556962025,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
JN251769.1.1397,0,0,0,0.949667616334283,1.15740740740741,0,0,0.813008130081301,0,0,0,0,6.44783118405627,0,0,0,0,0,0.639386189258312,0,2.69723533378287,0,0,0,0,0,0,0,1.31406044678055,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Comamonas,Acidovorax sp. OES15
GQ448095.1.1389,15.0068212824011,25.2277505255781,20.3442879499218,15.1946818613485,2.31481481481482,17.8173719376392,1.16009280742459,14.6341463414634,3.13479623824452,2.10970464135021,15.8139534883721,4.36681222707424,1.75849941383353,0,15.7426420260096,3.82409177820268,0,11.8798043326345,17.2634271099744,4.69483568075118,3.37154416722859,4.60475825019187,3.65408038976858,10.3448275862069,13.843111404087,16.0128102481986,8.88099467140321,16.7958656330749,14.4546649145861,10.126582278481,3.07692307692308,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
JX096292.1.1380,21.1459754433834,42.0462508759636,43.8184663536776,57.9297245963913,9.25925925925926,16.7037861915368,3.48027842227378,8.13008130081301,0,2.10970464135021,5.58139534883721,18.9228529839884,9.37866354044549,3.75234521575985,54.757015742642,10.8349267049076,2.10526315789474,39.832285115304,10.8695652173913,15.6494522691706,12.8118678354687,26.8610897927859,4.8721071863581,40,19.77587343441,59.2473979183347,12.4333925399645,24.5478036175711,53.8764783180027,13.9240506329114,18.4615384615385,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
AM500834.1.1509,8.86766712141883,62.3686054660126,7.04225352112676,15.6695156695157,11.5740740740741,73.4966592427617,4.64037122969838,29.2682926829268,1.56739811912226,14.7679324894515,12.093023255814,37.8457059679767,15.8264947245018,3.75234521575985,5.4757015742642,4.46144040790312,14.7368421052632,14.6750524109015,21.7391304347826,7.8247261345853,4.04585300067431,3.83729854182656,14.6163215590743,7.58620689655173,7.25115359261701,0,3.55239786856128,3.87596899224806,13.1406044678055,12.6582278481013,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,uncultured bacterium
AM915270.1.1519,2.72851296043656,4.20462508759636,3.91236306729265,9.97150997150997,4.05092592592593,0,0,1.6260162601626,0,2.10970464135021,0.930232558139535,7.27802037845707,0,0,2.05338809034908,1.91204588910134,2.10526315789474,7.6869322152341,2.55754475703325,4.69483568075118,3.37154416722859,6.9071373752878,2.43605359317905,6.20689655172414,6.59195781147001,8.80704563650921,1.77619893428064,0,1.31406044678055,2.53164556962025,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,Ruminococcus flavefaciens
FJ951842.1.1491,10.9140518417463,7.00770847932726,9.38967136150235,12.3456790123457,2.31481481481482,6.6815144766147,1.16009280742459,5.69105691056911,0.783699059561129,8.43881856540085,7.44186046511628,2.91120815138283,1.75849941383353,0,10.9514031485284,14.6590184831103,0,9.08455625436758,1.27877237851662,7.8247261345853,3.37154416722859,14.5817344589409,0,22.7586206896552,15.161502966381,11.208967173739,5.32859680284192,2.58397932816538,6.57030223390276,5.06329113924051,3.07692307692308,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
AB906214.1.1364,0,0.700770847932726,0,0.474833808167142,3.47222222222222,0,2.32018561484919,0,0,4.21940928270042,1.86046511627907,0,5.27549824150059,9.38086303939963,2.05338809034908,0,0,3.49406009783368,1.27877237851662,0,0.674308833445718,0,0,1.37931034482759,0,0.800640512409928,1.77619893428064,0,0,1.26582278481013,0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,uncultured archaeon
FPLP01012746.9.1524,0.682128240109141,2.8030833917309,0,3.79867046533713,0.578703703703704,0,0,0,0,0,0,0,1.75849941383353,0,0,0,0,0.698812019566737,0.639386189258312,0,1.34861766689144,0,0,0,1.318391562294,0,0,0,0,1.26582278481013,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae,metagenome,
GQ134301.1.1411,2.04638472032742,2.8030833917309,0.782472613458529,0,0,2.2271714922049,0,0.813008130081301,0,0,0,0,1.17233294255569,0,0,0,0,0.698812019566737,0,0,0,1.53491941673062,0,0,0,0.800640512409928,1.77619893428064,2.58397932816538,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Tissierella,uncultured bacterium
LN717247.1.1448,0,0,0.782472613458529,4.27350427350427,0,0,2.32018561484919,0,0,0,0,2.91120815138283,0.586166471277843,0,0,0,0,0,0.639386189258312,0,2.02292650033715,0,0,0.689655172413793,0,0,0,0,0,0,0,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propioniciclava,Propioniciclava sp. JL42
FJ951870.1.1494,0,2.8030833917309,0,0,0.578703703703704,1.11358574610245,0,0,0,1.05485232067511,0,0,0,0,1.36892539356605,0,0,1.39762403913347,0,0,2.02292650033715,3.06983883346124,0,0.689655172413793,2.636783124588,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
EF464630.1.1393,4.09276944065484,0,0.782472613458529,0.949667616334283,1.15740740740741,0,0,0,0.783699059561129,0,0.930232558139535,0,0.586166471277843,1.87617260787993,0,0,0,3.49406009783368,0,0,3.37154416722859,0,1.21802679658953,0,0.659195781147001,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,uncultured Acinetobacter sp.
FJ234909.1.1463,0,0,0,0,0,3.34075723830735,0,0,0,0,0,0,0,3.75234521575985,0,0,0,0,0,9.38967136150235,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
EU464147.1.1366,2.72851296043656,4.90539593552908,3.12989045383412,1.42450142450143,0,0,1.16009280742459,4.06504065040651,0,0,0.930232558139535,0,2.34466588511137,0,2.05338809034908,0.637348629700446,0,0.698812019566737,1.91815856777494,0,0,0,0,4.82758620689655,2.636783124588,3.20256204963971,3.55239786856128,6.45994832041344,1.31406044678055,1.26582278481013,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
EU475407.1.1405,8.18553888130969,12.6138752627891,15.6494522691706,11.3960113960114,5.78703703703704,12.249443207127,2.32018561484919,17.8861788617886,3.13479623824452,6.32911392405064,4.65116279069768,1.45560407569141,3.51699882766706,15.0093808630394,13.6892539356605,12.1096239643085,2.10526315789474,10.4821802935011,9.59079283887468,6.25978090766824,4.04585300067431,10.7444359171144,15.8343483556638,15.8620689655172,16.479894528675,10.4083266613291,5.32859680284192,7.75193798449613,9.19842312746387,2.53164556962025,3.07692307692308,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
JX095264.1.1391,0,0,2.34741784037559,0.949667616334283,0,2.2271714922049,0,2.4390243902439,3.13479623824452,1.05485232067511,1.86046511627907,0,1.75849941383353,0,0.684462696783026,0,0,2.09643605870021,0.639386189258312,0,0,0,0,0,0,3.20256204963971,0,0,2.62812089356111,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-002,uncultured bacterium
JX254652.1.1507,0,0.700770847932726,0.782472613458529,19.4681861348528,1.73611111111111,2.2271714922049,0,1.6260162601626,0.783699059561129,1.05485232067511,0,13.1004366812227,0.586166471277843,65.6660412757974,0.684462696783026,1.27469725940089,8.42105263157896,0,0.639386189258312,6.25978090766824,1.34861766689144,1.53491941673062,0,0.689655172413793,0,0,0,1.29198966408269,0,0,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Tersicoccus,Arthrobacter sp. CC-CFT-010
AM500846.1.1486,0,0,1.56494522691706,1.42450142450143,0,0,0,0,0,0,1.86046511627907,0,0.586166471277843,0,0.684462696783026,0,0,1.39762403913347,1.91815856777494,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-002,uncultured bacterium
EU464120.1.1395,3.4106412005457,4.90539593552908,6.25978090766823,5.22317188983856,1.15740740740741,4.4543429844098,0,0.813008130081301,0.783699059561129,0,1.86046511627907,0,2.34466588511137,0,4.10677618069815,7.01083492670491,2.10526315789474,2.79524807826695,5.1150895140665,1.56494522691706,2.69723533378287,2.30237912509593,2.43605359317905,10.3448275862069,2.636783124588,11.208967173739,0,1.29198966408269,7.88436268068332,2.53164556962025,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
KT350432.1.1533,0,0,0,0,0.578703703703704,0,0,0,3.13479623824452,2.10970464135021,0,0,1.17233294255569,0,0,0.637348629700446,0,0,0,0,0,0,1.21802679658953,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Noviherbaspirillum,Noviherbaspirillum sp. MJAU D0022
JN662515.1.1407,0,0,0,0,2.31481481481482,0,0,0,0,2.10970464135021,0,0,0.586166471277843,0,0,0,0,0,0.639386189258312,1.56494522691706,0.674308833445718,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium jicamae
EU474746.1.1379,2.04638472032742,2.10231254379818,1.56494522691706,4.74833808167142,0.578703703703704,0,0,0,2.35109717868339,0,1.86046511627907,2.91120815138283,1.75849941383353,0,4.10677618069815,0.637348629700446,0,2.09643605870021,0.639386189258312,1.56494522691706,0,0,0,2.06896551724138,0.659195781147001,2.40192153722979,8.88099467140321,1.29198966408269,2.62812089356111,2.53164556962025,3.07692307692308,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
JX095568.1.1395,1.36425648021828,0,0,0.474833808167142,0,0,0,2.4390243902439,0,0,0,0,0.586166471277843,0,1.36892539356605,0,0,1.39762403913347,0,0,0,1.53491941673062,0,0.689655172413793,3.295978905735,0.800640512409928,0,0,1.31406044678055,1.26582278481013,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured bacterium
JX096145.1.1403,0,1.40154169586545,1.56494522691706,3.32383665716999,0,0,0,0,0,1.05485232067511,0,0,0,0,2.05338809034908,0,0,0,0,0,0.674308833445718,1.53491941673062,0,2.06896551724138,0,2.40192153722979,0,5.16795865633075,5.25624178712221,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
